id,text,label
2095369,"Kevin Kühnert:  Da greife ich mir an den Arsch, weil der Kopf mir dafür zu schade ist. ",1.0
2095413,"Auch hier bleibt nur zu hoffen das diese Partei bald in der Versenkung verschwindet und damit hoffentlich auch das Grinsen dieser ""Ausbeuter + Schmarotzer""!",1.0
2096387,"Letzten Freitag bekam ich $ 28755, weil ich arbeitslos bin. Ich möchte unsere Studie deshalb behalten. Ich habe letzte Woche hart gearbeitet und $ 19500 verdient. Ich gebe meinen Kumpels und Freunden diese Arbeit zu machen Studieren Sie diese Website, um zusätzliche Fakten zu erhalten .. Also fing ich an --------- >>>>>>> KASSE9.COM ",1.0
2096855,"Als alter SPD-Wähler sage ich nur ""Kühnert go home"", Junge Du spinnst!",1.0
2097825, Ich lass mir doch von einem  schwulen Call Dispatcher n vorschreiben wie groß mein Darkroom sein darf. ,1.0
2098107,"""Schön"". Und für dieses Geld hätte man zumindest die betrogenen Menschen in Deutschland mit einer Hardwareumrüstung beschlichtigen können.  Kapitalistenpack.",1.0
2098827,"Kann man diesem bettnässenden Juso Chef nicht einen Nüggel und ein Räppelchen geben und ihn damit in den Keller verbannen. Zu den Fütterungs Zeiten kommt dann Frau Nahles und nimmt ihn für 1/4 Stündchen auf den Arm. Ach kämen doch die GROSSEN der SPD nur für einige Stunden zurück, die würden dieses Bübchen Mores lehren.",1.0
2098947,"Diese Hirngespinste eines bettnässenden Juso Chef sind einfach nur blöd. Übrigens er schwadroniert von ""Sozialismus"" meint aber Kommunismus, ein Schlag ins Gesicht aller aufrechter Sozialdemokraten, wie Schmidt, wie Wehner oder Erler oder auch Ollenhauer. Kann man dem nicht einfach das Maul verbieten?! Die Vorgenannten könnten und würden.",1.0
2099131,"Johannes Rau (SPD), „der Versöhner“, Wolfgang Clement (SPD), „der Macher“, Hannelore Kraft (SPD), „die Kümmerin“. Wofür steht Laschet? Armin Laschet, ""der undefinierbare Schleimer"" Norbert Sinofzik, Rheinstadt Uerdingen",1.0
2099339,Da sind unsere zusätzlichen Millionen für die UNRWA prima angelegt. https://www.zeit.de/politik/ausland/2018-08/vereinte-nationen-deutschland-finanzhilfen-palaestinenser-hilfswerk,1.0
2099743,"Es ist hohe Zeit, dass eine 'Neue SPD' gegründet wird. Aber ohne die sozialdemokratischen Spitzen-Brunnenvergifter von heute und gestern wie z.B. Sigmar Gabriel.",1.0
2100241,"Naja, früher wurde der echte Berliner in Breslau geboren, heute halt in Ankara.",1.0
2100397,"Zum heiraten in die Türkei bzw. anderes Heimatland schicken. Dort können die Machos sich dann austoben. Können danach auch gleich dort bleiben.  Diese Art der Feierei soll uns zeigen, Ihr könnt uns gar nix, wir sind die wahren Herrenmenschen und machen das was WIR wollen.",1.0
2100525,"Mann kann wieder Kotzen. Mal wieder wird ""bunt"" mit ""gegen rechts"" gleichgesetzt. Denn wenn man sieht wer die Initiatoren sind ergibt sich nur ""links"" gegen ""rechts"". Also ist links jetzt bunt? Und was heisst das? Alles was nicht bunt ist ist rechts? Selbst die Mitte? Nur Idioten unterwegs.",1.0
2102171,potthässlich,1.0
2102393,"Hat der Mann seine Medikamente nicht genommen ? Krank , absolut krank ! Ab in die Reha.  Weg aus dem Ratssaal . In Grafenberg werden solche  Hirnblähungen sehr gut therapiert.",1.0
2102519,"Ich könnte ko... Für ausländische Migranten werden die Häuser saniert, nun wurden diese wohl in schönere Wohnungen umquartiert und die abgewohnten Häuser dürfen ‚netterweise‘ deutsche Obdachlose beziehen. Was ist das für ein Land, in dem es Migranten viel besser geht als den einheimischen Armen? Die Regierenden sollten sich schämen!",1.0
2102593,"Die Beziehungen zwischen Staaten hängen nicht ausschließlich von einzelnen Personen ab, wie Frau Quadbeck den Eindruck erweckt.  Manchmal brauchte es einfach Rückgrat, sich nicht einem  selbstverliebten Nichtsnutz anzubiedern, sondern weitgehend auszusitzen, bis auch der dümmste US-Bürger begriffen hat, welch jämmerliche Pfeife man auf den Thron gesetzt hat.",1.0
2102627,"Herr verkehrspolitischer Sprecher der CDU-Ratsfraktion, mit Verlaub, Sie sind ein Arschloch (Zitat v. Joschka Fischer 1984, etwas abgewandelt, aber etwas anderes viel mir dazu nicht mehr ein)",1.0
2103207,"Viele Ausländer sind hier herzlich wilkommen, Europäer die hier arbeiten z. B.  Bei viele Osteuropäer ist es nicht so. Dank Merkel haben wir hier Leute, wovon viele hier nichts verloren haben , sie kosten den Steuerzahlern eine Menge Geld und viele sind hier kriminell. Was sie in ihren Länder gemacht haben wissen wir sowieso nicht. ",1.0
2103665,"Hat irgend jemand von diesem egozentrischen limitierten   ???? ""Demokraten"" ????  etwas ""andreas"" erwartet ???? -   Wenn der vor einem Spiegel steht,  weiß er dann überhaupt wen er da sieht ???? -   Wahrscheinlich redet er diese Person mit  SIE  an,  so  ""eingebildet""  wie er ist !!!! - ",1.0
2103811,"Das macht nur jemand, der ganz viel zu verbergen hat! Aber uns ist doch wohl allen klar, dass die USA von einem Verbrecher ""geführt"" werden!",1.0
2104401,"Wenn Bettelstudent Bodo Ramelow keine anderen Probleme hat, dann soll er sich mal um sein Schuldenland Thüringen kümmern, dass von allen anderen  Ländern noch immer durchgefüttert und finanziert wird! Bei den bislang gelieferten Fehlleistungen vom Jecken Ramelow, wünschen sich die Wähler eher einen neuen Ministerpräsidenten für Thüringen, als eine neue Hymne! ",1.0
2105187,"Schade, daß der Oktupus dieser Trulla nicht gleich auch das Gehirn ausgesaugt hat ...",1.0
2105855,"Natürlich erwähnt Frau Marschall bequemerweise nicht, dass die EU schon immer Einfuhrzölle auf chinesische Produkte erhoben hat und das nicht zu knapp, siehe hier: https://www.welt.de/wirtschaft/bilanz/article174697532/Europa-hat-in-vielen-Bereichen-mehr-Zollschranken-als-die-USA.html. Irgendwie hat's keine Weltrezession ausgelöst. Komisch, oder?",1.0
2106023,"Die sind nicht nur kriminell, sondern erbarmungswürdige Feiglinge! Wenn sie dann zu hause sind, ziehen sie sich ihr rosa Ballkleid an. So etwas darf nicht als ""Männer"" tituliert werden! Diese Vollpfosten sind der Grund, warum ich nicht mehr mit meinem Kind ins Stadion gehe!",1.0
2106379,Man  sollte dieses nicht integrierbare Kopftuchgeschwader sofort zurück schicken nach Ost Anatolien.,1.0
2106403,"Was haben wir mit den Problemen der Kurden zu tuen? Aber wer sich die halbe fremde Welt ins Land holt braucht sich nicht wundern, wenn hier sämtliche Streitigkeiten ausgetragen werden. Unsere Polizei muss dann wieder Überstunden machen. Warum werden solche Demos genehmigt, sie schaden den Geschäftsleuten. Wer fährt schon gerne zum Einkaufen nach Düsseldorf wenn er weiss, dass die Stadt voller Kurden ist.",1.0
2106667,"Die Rattenfänger können Erfolge vermelden. In 500 Jahren werden sie ohne Ausnahme als das bezeichnet werden, was sie sind. Rattenfänger. ",1.0
2106685,"Nun ist es gut. Muss aus jeder Mücke ein Elefant gemacht werden? Könnte die Seite sprengend ausfüllen, mit welchem Benehmen sich auch Mitmenschen aus der Gruppe der Kopftuch tragenden Dame in der Öffentlichkeit ""outen"". Die Angefaßte, die leichtfertig Steuergelder verschwenden will, passt gut zur kämpferischen Frau Schwarzer. Für mich erkenntlich sind zwei gleichermaßen aufmüpfige Frauen. Diese Gemeinsamkeit zeigt auf: Frau bleibt Frau! ",1.0
2106935,"Aus diesem Artikel lässt sich wieder einmal mehr erkennen, was Horst Seehofer schon immer war, jetzt ist und auch in Zukunft sein wird: Der ""Oberschleimer und Wendehals"" der Nation!",1.0
2107021,pressebekannt hingegen ist : gewisse grüne fickten im übrigern ihre kinder nach dem familienmotto der frühen 80er . so schaffen dumme  und geisteskranke ihr eigenes reich .  ich muss kotzen . ,1.0
2107147,NULL TOLERANZ  Also Abschieben das Kurdengesindel,1.0
2107155,Moslemgesindel,1.0
2107203,"Wer vermisst denn schon diese geschlossenen Dönerläden, Handyshops,  Gemüsebasar, Import&Export-Läden oder den dubiosen Gebrauchtwagenhändler ???  Niemand.  Diese dubiosen Händler sind nicht lebensnotwendig und von daher auch keine einzigen Artikel wert.  ",1.0
2107395,"Da stehen sie..mit ihren Kopftüchern..die Migrationsverweigerer/innen! Nichts davon brauchen wir in Deutschland! Deutschland, und nicht nur Deutschland, schaft sich ab!",1.0
2107437,Die Kopftuch-Mullahs sollen sich in ihr Heimatland ver******,1.0
2107607,Direkt das Gesindel abschieben. DANKE,1.0
2107699,Eine Menschenkette  zum Flughafen und abschieben,1.0
2107821,"BRAVO Frau Schwarzer, stehe voll hinter Ihnen. Der grund für die Zurückweisung durch diese Frau ist ein schlichter: SIE SIND CHRISTIN, NACH ANSICHTE DER MUSLIME EINE UNGLÄUBIGE, SIE DÜRFEN ALSO EINE ""RECHTGLÄUBIGE"" (HA,HA,HA) nicht berühren, es sei denn, sie erlaubt es Ihnen. Die Juden sind und waren voll integriert, viele sogar assimiliert. Das Kopftuch dokumentiert (ohne triftigen Grund) ICH LASSE INTEGRATION NICHT ZU!!",1.0
2108565,Offensichtlich leidet Frau Klum an ADHS. Vielleicht sollte sie sich mal in Behandlung begeben.,1.0
2108633,"„Maria 2.0“ wird zum Selbstläufer  An alle Maria 2.0-Aktivistinnen: Ich unterstelle mal, dass Ihr gläubige Christinnen seid, wenn Ihr Euch so für eine Veränderung in der Kirche engagiert. Deshalb: Akzeptiert doch die Rolle, die Gott Euch zugedacht hat. Wenn er gewollt hätte, dass Ihr eine führende Rolle in der Kirche einnehmt, hätte er Euch als Mann erschaffen. ",1.0
2108697,"Die ""Nebenwirkungen"" des Fastens der muslimischen Mitbürger macht sich vielerorts auch negativ in so einigen Arbeitsbereichen, sowohl sichtbar, als auch niederschmetternd bemerkbar. Aus eigener Berufserfahrung kann ich hiervon ein Lied singen. Besagte Kollegen konnte man an diesen Tagen regelrecht in die Tonne klopfen. Die nicht erfüllte Arbeit dieser, durften dann die nicht fastenden Kollegen mit erledigen. UND HIER HÖRT FÜR MICH SPÄTESTENS DIE TOLERANZ AUF!",1.0
2108809,"Wer in seiner Kindheit und Jugend in islamischen und patriarchalischen Gesellschaften sozialisiert wurde, wird kaum mit unseren Werten klar kommen und diese übernehmen. Bei Peter Hahne im ZDF gab es dazu mal eine sehr interessante Erklärung. https://www.youtube.com/watch?v=EN8UHWXeKFI",1.0
2110743,schischaschong - shishabars - scheisse für lunge und gesundheit werden in remscheid wie überall zugelassen wie die urgesunden dönerbuden - deutschland frisst und raucht sich tot .  dumm wie stroh . ,1.0
2110753,"viviabce : fahren sie mal mit ihrem fahrrad nach köln oder duisburg oder essen und öffnen sie ihre äugelein und sie werden vieleicht sehen , dass die fetten prolligen audi - bmw - mercedes - karossen von türken und co kg gmbh gefahren werden  .",1.0
2110953,"Da fällt mir nur noch ein:wie kann man so ignorant, ungebildet ,naiv und dumm sein. Aber schauen Sie doch nur das Gesicht an. Sie hat mit dieser Aussage, die kein Fundament hat, hoffentlich Allen den Appetit auf Bahlsen Produkte verdorben.",1.0
2111671,"Ah, also gibt es keine Probleme mit Migranten und und ist das eigentlich ein deutsches Problem! ;)Und ich dachte schon..das seien kriminelle Libanesen oder eigtl. Türken die über den Libanon eingereist sind!?   Erkenntnisse aus der Parallelgesellschaft und passendes für die Statistik! ",1.0
2111867,"..""In Clans ist jeder Dritte Deutscher!"" Ha,Ha,Ha..was will die rp mit dieser Überschrift uns vorgaukeln? Und dann im Kleingedruckten unter ferner liefen....""deutsch mit Migrationshintergrund""! Begreift es endlich mal...die sind nur auf dem Papier Deutsche! Und...Papier ist geduldig! Traue keiner Schlagzeile im regierungshörigen Blätterwald!",1.0
2112117,"Unglaublich welche Art sich dieses Justiz und Politsystem schafft - sich unbeliebt sowie unglaubwürdig zu machen.  Kriminelle in diesem Land planen sicher schon die ""Strafen"" die ihnen dieses System ""anbietet"" um es so angenehm wie möglich zu haben.  Vielleicht noch  ""Hausarrest"" da die Gefängnisse eh überfüllt und noch eine Umschulung auf Staatskosten gefällig?  Mal sehen wie langer der seine Islam Doktrin für sich behält?   Quo vadis BRD?  ",1.0
2112175,"„Deutsche würden aufgrund der unkontrollierten Massenzuwanderung seit 2015 fast täglich zu Opfern“. Warum ""fast""!? Statistisch steigt sogar die Anzahl von Mord und Totschlag an Deutschen durch Ausländer. Die Wahrheit will die Presse oder die Anhängern der etablierten Parteien nicht wissen.",1.0
2112447,"Muslime sind die neuen Juden - zumindest in Östereich. Nerven, Gängeln, Diskriminieren; ...und UK läuft das unter dem Namen ""hostile environment"". Komischerweise regt sich keine auf, wenn mal jemand eine Kippa in der Schule trägt, oder Opas Waffenrock; man müßte mal ein Experiment mit einen Mädchen im Habit machen, oder einem Jungen in orthodoxer Tracht. ",1.0
2112805,"""Der Adler fliegt alleine Der Raabe scharenweise Gesellschaft braucht der Narr und Einsamkeit der Weise""  oder ""ein Mensch ist in dem Maße gesellig wie er geistig arm ist,und die geselligsten aller Menschen sollen die Neger sein""  ",1.0
2112843,"Hübsche Frau, toller Busen! Bitte mehr solcher Bilder.",1.0
2112895,"Der Mann hat Recht. Im Ausland wird über die dummen Deutschen gelacht, wie wir uns ausnehmen lassen und noch so einiges mehr. Unsere Politiker sind alles voll gefressene Flaschen denen die Bürger und der Staat egal sind.",1.0
2112919,"So fing das 1933 auch mal an, wer da unbequeme Dinge bei Namen nannte, hatte plötzlich ein riesen Problem. Hoffentlich lasen die beiden sich durch ""linke Zecken"" den Mund nicht verbieten. ",1.0
2113417,"Ich würde diesen Menschen sicherlich nicht zu meinen Freunden zählen, aber er hat recht. zudem, wenn er keine Uniform trug, war er als Privatperson auf der Veranstaltung. Dürfen Deutsche keine eigene Meinung mehr haben? Die lieben Politiker haben doch auch eine Meinung, welche es zu respektieren gilt. Ich würde so manchem Politiker, Würdenträger und auch Beamten mal sagen: ""Nehmt endlich den Finger aus dem Ar... und werdet im Sinne eurer Auftraggeber (die Bürger) tätig"".",1.0
2114527,"Weiblich US-Bürger sind eben zum großen Teil ebneso gottbekloppt und ungebildet wie die Männer, und darum wählen sie sich ebnen auch in die Sklaverei zurück. Logisch dürften die Repiblikaner nie über 50% der Stimmen erhalten, aber praktisch scheiter auch wieder das Volk an sich selbst. ",1.0
2114541,Schreckliche Vorstellung: Ein Notarztwagen müsste mit Blaulicht seinerzeit über die A3 und der Notfallpatient im Wagen wäre ein Türke.,1.0
2115211,"Müssige Diskussion, völlig überflüssiger Artikel.  KEIN Kopftuch in der westlichen Welt, somit NULL Grund überhaupt von Fathimas Eltern zu diskutieren. Kommste nach Deutschland, wird KEIN KOPFTUCH getragen. Ganz simpel.  WER diskutiert hier eigentlich ständig und will immer mehr zugeständnisse? WER? Der deutsche ""Nazi""?  Finde den Fehler ..............",1.0
2115421,Einfach einmal anschauen: https://twitter.com/Einmal_es_war/status/1129344865731514369,1.0
2115593,"Verfassung ändern Für mich ein ganz klarer Fall: Die Verfassung muss geändert werden. Die Ersteller der Verfassung konnten vieles nicht ahnen. Vor allen Dingen konnten Sie nicht auf die Idee kommen, dass wir alle so blöd sind, Millionen Moslems in unser Land zu lassen. ",1.0
2116287,Frau Bahlsen hat wohl zu viele Kekse im Herrn aber zu wenig graue Zellen!,1.0
2117365,"Ich schlage vor, die Zentralmoschee unter die Erde zu verlegen. ",1.0
2117429,"Die ganze Nummer wurde nach Blaupausen von Stasi-Aktionen durchgeführt und ist mindestens so illegal wie das, was dieser Trottel von Strache da von sich gibt.",1.0
2118079,"Wird bewusst weggelassen, dass es sich um den Clan einer Ethnie handelt, die durch Betteln, Klaukids & Co bekannt ist ?",1.0
2118321,Vielleicht sollten wir die auch noch nach Deutschland holen und vollversorgung bis an ihr ende bieten?,1.0
2118327,"Ich persönlich vermute sehr stark, dass es sich um eine Großfamilie, Sippe oder was auch immer aus Südosteuropa handelt. Der Verhalten ist oft nicht gesellschaftsfähig, präzise formuliert asozial. ",1.0
2120391,"Um den Antisemitismus zu bekämpfen gehört es weniger einer Beauftragen, sondern eher ein ""Importstopp"" von Zuwandern, die zum Teil, einen ihnen ""ins Blut gelegten"" Antisemitismus mit in unser Land bringen. Ein großer Teil dieser Menschen ist damit aufgewachsen. Zur Person selbst: Wie kann ein Mensch, neben einer hohen Anzahl von weiteren ""Posten"", so eine Aufgabe adäquat erfüllen? Kann sie dieser überhaupt gerecht werden?",1.0
2120825,"Die meisten dürften hier auf unsere Kosten leben und Hartz4 sowie Kindergeld kassieren... (ich sage nur Rumänen, siehe Duisburg oder Hagen)....",1.0
2120867,"-- einfach vorbeikommen --  weitere DKMS-Registrierungsaktion in Düsseldorf am 15.06.2019 von 09:00 bis 14:00 Uhr im Rahmen des Tag des Kinderhockeys beim DSD, Altenbergstraße 82, 40235 Düsseldorf -- Kinder bitte sportlich anziehen, da viel Aktivprogramm --",1.0
2121103,"Sie sollten das Thema mit diesem Kommentar beenden und diesem überheblichen Selbstdarsteller ( wie Kühnert) keinen weiteren Raum einräumen. Was er verbreitet ist nichts weiter als Stammtischgegröhle, und die Gäste sind meistens so blau wie seine Haare.",1.0
2121321,Schickt die Kleine doch endlich dahin wo sie hingehört! In die Klapse!,1.0
2122523,"Von Beginn an war diese Frau eine Niete!  ""Bäätschie!"" und ""In die Fresse"" werden bleiben.",1.0
2122529,"Das ist doch der Freund von Ober-Oligarch Putin!  Der sollte seinen dummen Mund halten, der Mann der ""Agenda 2010""!  Dem gehört, Pardon!, voll auf die Fresse, um es einmal mit Frau Nahles auszudrücken.",1.0
2124339,Schlimmer geht's nimmer. Wie Gras: Aussen grün und innen hohl.,1.0
2124579,"Es gibt offensichtlich zu viele Rumänen in Deutschland, dass sie nicht einmal alle wählen können.",1.0
2124739,"Die Europawahlen haben eines deutlich gezeigt. Obwohl CDU und SPD bei den Öffentlich-Rechtlichen reichlich in den Verwaltungsräten vertreten sind haben sie es zugelassen, das die ÖR  24 Std. non stop Klimahysterie verbreiten. Statt vermeintlich der AfD zu schaden ist der Schuss nach hinten losgegangen. Hier sieht man das die Führungskräfte der ehemals grossen Volksparteien wenig in der Birne haben.",1.0
2125287,So sehen schnöde Populistenfratzen aus: Annalena Baerbock und Robert Habeck.,1.0
2125445,Der Beste Weg um Gesund und Fit zu bleiben! Ichspreche aus eigener Erfahrung! Hier der Link: https://www.digistore24.com/redir/23599/MaceTheChilli17/,1.0
2126537,"Wer es noch nicht wußte, AKK ist eigentlich als Mann zur Welt gekommen, leider ist der Umbau zur Frau nicht gut gelungen.",1.0
2127243,"Das Problem gäbe es gar nicht, wenn man nicht die Zuwanderung bestimmter Bevölkerungsgruppen in völliger Naivität zugelassen hätte. Der Islamunterricht unter Beteiligung islamischer Verbände wird lediglich für die Verbreitung fundamentalistischer Ansichten genutzt werden. Und: Das zahlt auch noch der Steuerzahler.",1.0
2128325,"Ich würde zu einigen Kommentatoren gerne ""kleines mieses Arschloch"" sagen, aber das widerspricht der Netiquette. Deshalb sage ich es mal besser nicht.",1.0
2128789,Hut ab vor dem Mann! Diese übergeschnappte Alte sollte Geschäftsverbot bekommen!!,1.0
2129309,"Anstatt froh zu sein, dass die Blagen weit weg sind dann so was! Also unsere Politiker müssen doch wirklich schwer ein an der Waffel haben,  anders kann man das wirklich nicht mehr sagen!",1.0
2129399,"Bravo, importieren wir die nächste Generation von Problemen. Helft den Leuten vor Ort. Der Islam gehört nicht zu Deutschland zumindest nicht in seiner radikalen Form. ",1.0
2129573,"Warum? Gehen uns die potentiellen Terroristen aus. Die Kinder sind doch bestimmt in Syrien oder Irak von IS-Kämpfern gezeugt worden, also Füße stillhalten und sie da lassen wo sie geboren sind. ",1.0
2130831,"Zeit,die Klapsmühle zu verlassen.Ich will nicht von Pädophilen Drogenkonsumenten und Deutschlandhassern regiert werden.Wahrscheinlich wird noch der Thunfisch eingebürgert und bekleidet ein hohes Amt.Es ist nicht zu fassen,wie hier innerhalb von 4 Jahren ein riesiges,buntes Irrenhaus entstanden ist.",1.0
2130853,"Der Lauterbach dreht auch frei:""Frauenfeindlichkeit!"" Die Nahles ist einfach eine doofe Nuss, die die Partei blamiert hat, wenn sie nur den Mund aufmachte. Da sieht man wohin es führt, wenn man Quote über Qualifikation stellt (gilt für die anderen Parteien übrigens genauso ).",1.0
2131065,Seit wann gilt eine Frau als HALBNACKT wenn sie einen handelsüblichen Badeanzug trägt? Was für notgeile Schreiberlinge laufen bei der RP eigentlich rum?  Aus dem Mittelalter? Oder verquerte Moralapostel die für die Burka kämpfen?  Eine Diskriminierung der Frau sie als HALBNACKT zu bezeichnen. Wieder ein Grund mehr Moslems in Muselmanenländer abzuschieben da sie uns ihren Glauben und ihre Kultur aufzwingen. ,1.0
2131083,"Auf Wiedersehen,Frau Nahles,nein,ich hoffe auf Nimmerwiedersehen!!! Jetzt haben sie ja genügend Zeit,sich auf ihrem Bauernhof in der Eifel um ihren Teenager zu kümmern,Geld kassiert von den Sozen und auf unsere Kosten haben sie ja satt und genug.  Es ist mir eine Freude,sie nicht mehr ertragen zu müssen.  Tschüssikowski!!!",1.0
2132673,"Das schlimmste was dem MSV Duisburg in seiner ganzen Laufbahn passiert ist, ist Neururer als Trainer gehabt zu haben. Und wer den MSV kennt, der weiß, dass das was zu heißen hat. Einen solche Dummschwätzer unterm Herren. Der nächste Kandidat war so ein Winzling mit krummen Beinen aus Köln. ",1.0
2132983,"Wir erleben eine Neuauflage des Kinderkreuzzuges. Die Kinder, sprich Menschen, die noch nie ernsthaft  was gearbeitet haben, was heutzutage mal bis zum 30. Geburtstag dauern kann, sind genau so dämlich wie die Anno Domini 1212. ",1.0
2133221,Hirntote halt.,1.0
2134237,"Noch gehört „Allahu Akbar“ nicht zum deutschen Wortschatz, wenn es so weiter geht sind wir nicht mehr weit davon entfernt. Die Polizei hat richtig reagiert ! ",1.0
2134363,"""Nina Mühe, Projektleiterin von „Claim“, einer Allianz gegen Islam- und Muslimfeindlichkeit, sieht den Einsatz der Polizei kritisch."" Viele  Muslime sind wie Fremdkörper in unserem Land. Nicht Integrations willig und fähig. Wo ist der oder die Projektleiterin eine Allianz gegen Christen und Judenfeindlichkeit überall auch in den Schulen sind die Christen und Juden oft in der Minderheit und werden von Arabischen Türkischen Schülern gemobbt. ",1.0
2134399,"Wie bekloppt müssen wir Deutschen noch werden, um zu begreifen, dass uns diese Asylanten verarsch...... Es muss endlich Schluss seinen mit diesem Nachsicht gegenüber der sogenannten Asylanten!!!! ",1.0
2134419,"Es wäre gut, wenn sich muslimische Mitmenschen etwas kultursensibler verhalten würden, statt ihr Umfeld (gezielt) in Angst und Schrecken zu versetzen. Das fängt bei Kleidung und Wortwahl an und geht weiter beim Messer in der Tasche.",1.0
2135223,"Die Autorin hat den Schuß nicht gehört. „Allahu Akbar“ wird nun einmal von Islamisten misbraucht. Wer so etwas an einem öffentlichen Platz ruft, handelt mindestens Provokant.  Diese Muslime zeigen doch das sie keine Achtung vor andersdenkenden habe.  Frau Alev warum sind weder Asiaten , Italiener , Spanier ...... vom Racial Profiling betroffen ?  Könnte es evtl. an den Muslimen selbst liegen ? z.B. Türkische Hochzeitfeiern",1.0
2136373,"Özil ist wie viele Türken in Deutschland. Sie haben den deutschen Pass, um die Vorteile zu kassieren, aber keine Spur von Integration. Deshalb gibt es in Deutschland so viele Probleme mit Türken. Sie passen weder nach Europa noch nach Deutschland.",1.0
2137123,Danke für die nachträgliche Ergänzung des Artikels.,1.0
2137827,"Erdogan hat richtig gehandelt! Bei solch einem hinterlistig schleimigen Jammerlappen wie Mesut Özil würde ich auch nicht lange auf der Hochzeit bleiben! Das Erdogan bei der Hochzeit sofort wieder angeekelt  verschwunden ist, spricht doch Bände!",1.0
2138141,"Entsetzlich. Grausam. Lächerlich. Eine Qual. Unbeschreibliches Malträtieren einer Lederkugel.   Man mag über die Sportart Fußball denken, was man will, aber sie hat das, was da momentan im Turnier in Frankreich passiert, nicht verdient.  Ein Blick in die Gesichter der ""Frauen"", die da über die Wiese hinter einem Ball herlaufen, sagt eigentlich schon alles. Mutter Natur hat den Frauen einige wunderbare Eigenschaften geschenkt. Das Fußballspielen gehört mit tödlicher Sicherheit nicht dazu. ",1.0
2138383,Und ich möchte von der Politik nicht immer verars... werden!!! So möchte jeder was anderes.,1.0
2139209,"Niedlich, Klimaaktivisten. Für mich sind das nicht anderes als  Rechtsbrecher bzw Kriminelle.  ",1.0
2139251,Sind die soldatenmäßig uniformierten Knaben zur Moschee durchspaziert um sich dort tot zustellen?  Über türkische Kinder regen wir uns auf. Deutsche dürfen das. ,1.0
2139397,"Dieser Fall beweist , wie schräg dieser ""Botschafter"" ist: einerseits offen/öffentlich schwul und andererseits das Sprachrohr des orangenen Schwulenhassers - typisch amerikanisch eben,wenig Hirn und Verstand !",1.0
2140611,"""Rezo-Beben""-wenn ich schon höre,wie hoch unsere Mimosen-Politiker die freie Meinungsäußerung von Rezo hängen,lache ich mich schlapp!!! Dann sollen sie mal fleißig twittern und auf Instagram posten,einfach nur noch erbärmlich und in Höchstem Maße lächerlich!!! Was Twitter betrifft,können sich die Armleuchter ja Ratschläge bei Trump holen. So etwas schimpft sich Regierung...... ",1.0
2141465,"Wofür brauchen denn all diese Afrikaner 6 zusätzliche Autobahnspuren, wenn sie doch eh nur bequem irgendwo rumliegen? Jetzt legen SIE sich besser wieder auf Ihr bequemes Sofa, solange es noch nicht von all den Afrikanern in Beschlag genommen wurde.  Deutliche Worte möchte ich aus Ihrer Feder jedenfalls lieber nicht lesen... ",1.0
2142227,Integrationsminister Stamp sie sind ein Versager keinen deut besser als der Rest,1.0
2142483,"Was soll wieder so ein Schwachsinnskomentar Divus?  Rede nicht von WIR wenn Sie über Borussia schreiben. Sie sind kein Borusse, Sie waren auch nie einer.  Oder meinen Sie sich und Ihre zig Nicknamen? Wann entfernt die RPO endlich Sie Idioten?",1.0
2142507,"Ja Maison, wissen wir dass Sie das schon geschrieben haben. achimmg, Divus, Maison. Haben Sie noch ein paar Nicks für heute übrig mit denen Sie hier wieder rumpesten?  Sie sind nicht nur ein Troll, sondern auch Abfall der Gesellschaft. Wann sperrt die RPO Sie endlich?!",1.0
2143671,"Wie war das noch .... vor dem Baden ---- DUSCHEN! Stelle ich mir schwierig im Burkini vor.  Vorschlag zur Güte, zieht doch bitte in ein Land wo Burka/Burkina üblich sind, und schon sind alle Probleme gelöst.  Oh wie schön ist Lummerland ................",1.0
2144211,"Ganz schön sexy, die Annalena.   ",1.0
2144395,"wer es nötig hat eine unmusikalische Gruppe wie die toten hosen zu covern bei dem ist mehr tot als nur das in der Hosen, scheinbar auch das Hirn",1.0
2145167,"Ja, so ist das mit dem Gröpaz. Jeder der was sagt oder tut, was ihm nicht gefällt, wird von ihm bei bester Gelegenheit aufs Übelste beleidigt und diffamiert. Aber, ok, ein großer Teil der Amis wollte ja wohl einen pöbelnden, großmäuligen permanent lügenden Mafioso als Präsident.",1.0
2145667,"Ursachen: inkompetente Reproduzierer und ""Verwalter"" der Probleme. Lösung (seit 60 Jahren): das Konzept der SOS-Kinderdörfer! Wann wird endlich der Gesetzesdschungel und Ihre asozialen ""Gewinner"" ausgemistet! Dieses Selbstbeschäftigungsprogramm für Unproduktive ist ein Krebsgeschwür, welches Kriminalität und Ungerechtigkeit erzeugt!",1.0
2146005,"Eigenartig, dass an solchen Exzessen meist Spieler mit Halbmond im Herzen beteiligt sind. Siehe auch Foto in der WAZ.",1.0
2146043,Ist ja schon fast normal in der unteren Liga......und immer sind Spieler/Zuschauer mit Migrationshintergrund beteiligt! Die können einfach nicht verlieren...geht halt gegen die Ehre!,1.0
2146053,"Dabei steigt nach der aktuellen Kriminalstatistik die Gefahr für einen Deutschen, von einem Ausländer umgebracht zu werden.",1.0
2146307,"Ja cool. Ich frag mich nur, https://www.vasner.com/de/elektroheizung/ die davor hatten. Da ist die Infrarot Heizung sicherlich eine effizientere Lösung.",1.0
2146539,die Frau ist einfach nur noch zum Fremdschämen,1.0
