text,label
"Unglaublich, wie dieser Herr derart viel ideologischen Quark in wenigen Zeilen produziert! Ob er ""Mitte Links"" oder ""Rechts"" steht, ist dabei egal. Jedenfalls meint er uns einreden zu können, es gebe eine ""freie Marktwirtschaft"". So plump daher zu reden entspricht jedenfalls der Absicht von neoliberalen Gehirnwäschern, aber weniger einem ""Ökonomen"" Ich empfehle dazu die Lekture von ""Time for change"" von Vanis Varoufakis, der es versteht, die politische Ökonomie des Finanzkampitals seiner Tochter in überzeugender Weise zu erklären, also sollte dies auch im Fall des Herrn Hartwich möglich sein. Jedenfalls habe ich die Hoffnung.",1
" so ein blödsinn.

überhaupt nix muss man mit nazi methoden lösen.",1
 Hat der Fahrer von jedem vermuteten Flüchtling 10.000 Euro erhalten?,1
"Wann gibts den ersten Politiker/die erste Politikerin, die aus Prinzip nicht mehr mit der Krone spricht? Das ekelhafte Hetzblatt hat sich schon vollständig als »Nachrichtenmedium« disqualifiziert.

So was muss man nicht zu PKs einladen, sowas muss man keine Interviews geben. Und vor allem muss sich der journalistische Berufsstand sich bei der Nase nehmen und sicherstellen, dass jemand, der auch nur einen Tag dort gearbeitet hat, nie wieder bei einem anderen Medium Arbeit bekommt. Das sind keine KollegInnen!",1
"Wann gibts den ersten Politiker/die erste Politikerin, die aus Prinzip nicht mehr mit der Krone spricht? Das ekelhafte Hetzblatt hat sich schon vollständig als »Nachrichtenmedium« disqualifiziert.

So was muss man nicht zu PKs einladen, sowas muss man keine Interviews geben. Und vor allem muss sich der journalistische Berufsstand sich bei der Nase nehmen und sicherstellen, dass jemand, der auch nur einen Tag dort gearbeitet hat, nie wieder bei einem anderen Medium Arbeit bekommt. Das sind keine KollegInnen!",1
"Raiffeisen über alle Grenzen! Wer sein Leben lang nur Muskerln trainiert, kann nicht wissen, was es so alles aus seinem Mund herausplappert.

Aber man nimmt die tapferen Wortmeldungen den kleinen Gladiatoren natürlich zur Kenntnis und ordnen sie dort ein, wo sie hingehören.",1
 na ich hoffe der ungebremste zuzug von moslems bzw deren einbürgerung wird dann irgendwie erschwert oder gar gestoppt.,1
" Ein Prozess, der einen signifikanten Teil der ÖVP-Bonzen ins Gefängnis bringen müsste, wird niemals stattfinden. Wozu also der Sache noch Bedeutung beimessen. Solange die ÖVP nicht unter 4% kommt, wird sich nichts ändern.",1
" Ich glaube, dass Sie auch sehr sparsam mit empathischen Fähigkeiten versehen wurden. 
Sie können auch nicht beurteilen und verstehen wie die anderen denken, Sie missverstehen häufig Situationen.",1
"""Dürfen die Österreicher nicht auch irgendwann sagen dass sie genug haben?"" Wir sind schließlich noch bessere Menschen als es die Deutschen jemals sein werden. 

Darum müssen wir Österreicher pro-Kopf (bis Juni/Juli 2015 an der 3. Stelle pro-Kopf nach Schweden und Malta) auch mehr Flüchtlinge aufnehmen als die ohnehin schon guten Deutschen.

Wir müssen schließlich WILLKOMMENS-KULTUR-WELTMEISTER werden!

Hoffentlich kann unser herzlicher und für alle Flüchtlinge sich erbarmender Faymann bald - und für alle Ewigkeiten - den Willkommens-Kultur-Weltmeister-Nobelpreis entgegennehmen. 

Ich würds ihm von Herzen vergönnen.",1
"""Dürfen die Österreicher nicht auch irgendwann sagen dass sie genug haben?"" Wir sind schließlich noch bessere Menschen als es die Deutschen jemals sein werden. 

Darum müssen wir Österreicher pro-Kopf (bis Juni/Juli 2015 an der 3. Stelle pro-Kopf nach Schweden und Malta) auch mehr Flüchtlinge aufnehmen als die ohnehin schon guten Deutschen.

Wir müssen schließlich WILLKOMMENS-KULTUR-WELTMEISTER werden!

Hoffentlich kann unser herzlicher und für alle Flüchtlinge sich erbarmender Faymann bald - und für alle Ewigkeiten - den Willkommens-Kultur-Weltmeister-Nobelpreis entgegennehmen. 

Ich würds ihm von Herzen vergönnen.",1
 vielleicht wurde er dafür ja regelmäßig verprügelt und hat sich's darauf zur Aufgabe gemacht es später mal heimzuzahlen...,1
" Ich nehme mal an, da es ein Artikel über die deutsch-nationalen ist hat man etwas nachgeholfen, damit sie es auch verstehen.",1
"Trump und der rechte Rand was soll man sagen außer ""dumm und dumm gesellt sich gern!""",1
"Die Aussage, dass der Verlust von 4Mrd USD einen halbwegs geführten Staat dieser Größe nicht als exklusive Ursache in den Staatsbankrott treiben kann, ist ein nachvollziehbarer Fakt.

Dass man dabei noch die Unterstützung von NATO und EU ausser Acht lässt, ein zusätzliches Ausrufezeichen.

Daraus ergibt sich, dass die ursächliche Rückführung auf diesen vermutlichen Diebstahl bloß eine Ausrede sein kann.

Vielleicht verstehst Du's so.",1
Ihre Geschichtsklitterung lesen zu müssen ist einfach nur noch widerlich!Na dann lesen Sie nicht ,1
" Ein Großteil der Blauen Wählerschaft.

Das hat nichts zu tun mit den 1/3 der Gesamtwählerschaft, die blau wählen würde (die meinst du wahrscheinlich).




Himmel... Prozentrechnung/Arithmetik, und sinnerfassendes Lesen ist wohl doch schwierig.",1
" Geh bitte, das hat er doch selbst gewusst dass es ein Blödsinn ist. Aber so können seine Zombies wieder mal so richtig austoben und nachher wirds eh gelöscht. Das Gefühl, endlich seinen Frust rausgelasssen zu haben bleibt aber bis zur Wahlkabine. Und leider meist auch noch beim folgenden Korruptionsausschuss",1
 Hasselblad = ein etwas mollig gewordener David Hasselhoff!,1
 Schwimmt der auf der anderen Seite des Flußufers? So hört er sich nämlich an...,1
 Schwimmt der auf der anderen Seite des Flußufers? So hört er sich nämlich an...,1
" Gerade die österreichische Geschichte zeigt doch recht anschaulich, dass auch die Mehrheit dumme und rassistische Ansichten vertreten kann. Oder glauben Sie, aus einer dummen Idee wird eine kluge, weil viele sie vertreten? Sie haben ja noch nicht mal verstanden, dass die Qualität einer Behauptung und Demokratie nichts miteinander zu tun haben.",1
 Was wollen Sie uns mit diesem sinnbefreitem Link sagen?,1
" ein wenig!

aber solang sie die Sperrminorität haben wird es unlustig und mit der NEOS-Lady nicht grad leichter.",1
" sorry, habe mich nach ihrer aussage: ""Geringe Steuern bringen also geringe Armut und weniger Arbeitslose. "" 

aus dem gespräch verabschiedet.",1
" Das haben die ja, 7,5 Mio Österreicher brennen wie die Luster für die 500.000 Kasnocken. Stellt sich nur die Frage wer für die 8 Mio Österreicher brennen soll.",1
" ""Frischer Wind in die religöse Ebene""...
Genau darauf kann hundertprozentig verzichtet werden! Über alles andere kann man reden, aber ein Europa, wo in 30 Jahren von jedem Kirchturm ein Muezzin herunterschreit, das brauchen wir ganz sicher nicht! Europäische Religionskriege, Aufklärung und Revolutionen gegen den Feudalismus dürfen nicht umsonst gewesen sein. Es kann einfach nicht sein, dass in Zukunft patriarchalische Hinterwäldler mit mittelalterlichen Gesellschaftsvorstellungen unsere Politik bestimmen! Wenn wir nicht aufpassen, kommt es aber so, siehe Kosovo. Dort leben heute aufgrund ihrer hohen Geburtenrate 90% großteils islamische Albaner und nur noch 7% Serben. Vor 100 Jahren war es genau umgekehrt.",1
"wenns in der Privatwirtschaft auch so langsam geht würd es viel mehr Banktrott geben.
sowas muß in 13 - 14 Monaten umgestellt werden.
bei unseren fähigen und gutbezahlten Beamten.",1
 und du bist die Obertunte.,1
" Wieso wurde denn die ""rote Gerwrkschaftsbank nicht gerettet, bei der Raika und der ersten hat ein Roter Kanzler das OK, gegeben, diese beiden schwarzen Banken zu retten,der Schwarze Kanzler Schüssel, hat vile Firmen zu Schleuderpreisen verkauft, Die Tabakwerke waren sogar den Habsburgern eine ""cashcow"", die AUA wurde an die LH um 500 mio verschenkt,
und Sie in Ihrer Hochmuth, glauben ich sei noch sehr Jung, Sie Psychologe,? ich bin wahrscheinlich älter als Sie und kenne die meisten Schmankerl, die so unsere Herrn Politiker vollzogen haben, und die Bildungferne irgend etwas können Sie sich ganz tief in Ihr Naserl einziehen, vlt. kommt etwas Sauerstoff, in Ihr etwas übersäertes Birnderl, Sind Sie von einem etwas höherem Ross gefallen?",1
" Klingt wie der bemühte Erlebnisaufsatz eines Sechsjährigen- inklusive der altersbedingten Orthographie-, Grammatik- und Interpunktionsfehler.",1
" im Gegenteil, genau das ist Demokratie, sonst bewegt sich doch Garnichts und Niessl hat gegen die Partei entschieden, sein gutes Recht, aber er muss dann auch mit den Konsequenzen Leben, wenn er mit rechten Faschisten kooperiert.",1
" Und jetzt bleiben hoffentlich alle geistig beim kommenden Derby, damit wir die violetten Donnerstagsnasenbohrer schwindlig spielen!",1
" Es besteht wenig Hoffnung, dass die Mutti aus ihrem Traum noch aufwachen wird.",1
" War da nicht vor ein paar Tagen eine Aktion gegen Hetze?

Lächerliches Blattl.",1
" Piefke!

Zuerst gscheit österreichisch lernen, dann stenkern!",1
 Das ist erst die Vorhut. Die große Welle kommt erst.,1
" Schade, dass ich nur einmal rot geben kann.",1
" Europa hat gar keine Wahl, als der siegreichen AKP jetzt entgegenzukommen, Frey eines muss Mann und Frau Ihnen lassen, Sie haben eine Konsequenz an Themen vorbeizuschreiben welche sagenhaft ist. Jetzt der AKP entgegenzukommen, ist ein Zeichen die totalitäre Entwicklung in der Türkei zu honorieren, geht’s noch ? Gerade Sie lieber Frey welcher ja in jedem unpassenden Moment die „westlichen“ Werte auf seine Fahnen heftet, sind aufgefordert diese „Werte“ jetzt hoch zu halten. Es ist beschämend was im Standard geschrieben wird!!!",1
 Für Ihr msngelndes Wissen sind Sie ganz schön überheblich...,1
" Ihre täglichen Ausflüge nach Absurdistan muten schon recht skurril an. 

Haben Sie schon einmal überlegt bei einem Satire-Magazin anzuheuern?",1
 Das werden Ihnen die Grünen schon erzählen. So einen armen Vertreter einer Minderheit kann man so doch nicht behandeln. Müssen eher die anderen Schüler im Rücksichtnehmen geschult werden.,1
" Eben keine 10Jahre Arbeitsleistung.
Dein ganzes Posting war Schwachsinn.

In jedem Fall ist sie berechtigt in Ruhestand gegangen.",1
 lernens amoi die grammatik verdammt nommoi!,1
" bitte, bitte tuns ma keine probleme für frau w. machen.
die gehört doch zur familie, zum clan.
wer eines der mitglieder angreift, greift den häuptling an, den herrn h. und im falle der frau w. auch den herrn s., einen zwar aalglatten aber trotzdem unfähigen rotgefärbten schwarzen, der bei jeder pressekonferenz ausschaut, als hätte er sich im saal geirrt. einem fachmann für rein gar nix ausser unverbindlich plauschen.
nein, die können keine fehler machen.
alle ist gut und wird gut. glaubens ma das.
bei meiner ehr und meinem fluchtachterl.",1
" Cool. So kommt man schnell und billig zu den Volltrotteln. Nur so weiter...
Wie deppert geht's eigentlich noch???",1
"es gibt aus aus den ostblockzeiten eine klassifikation: man kann nicht gleichzeitig intelligent, anstaendig und kommunist sein.
ersetzen sie kommunist durch effe  und schon trifft es auf die heutige zeit zu.",1
"Laut schreien und nix wissen...
Die Regelung ist bei uns viel schärfer als in UK. Und trotzdem konform mit EU-Recht.
Kurz gefasst: der dich so empörende Fall ist unmöglich.",1
 Und wieviele Kopeken hast mit derlei sinnlosen Aktionen dann eingespart?,1
" ""Allerdings nicht nur im Netz, auch in großen österreichischen Tageszeitungen wurden falsche Behauptungen über Flüchtlinge verbreitet.""

Irgendwie süß. Gerade der Standard, euphorisiert von der Willkommenshysterie, hat da gleichsam an vorderster Front mitgewirkt (da gabs auf einmal nur mehr Asylwerber aus Syrien, fast alle hatten mindestens einen Uni-Abschluss, der Arbeitsmarkt konnte nicht überleben ohne, der IS würde NIE jemanden über den Balkan einschleusen, etc etc). Gut, ist nur vom Format her eine der ""großen"" Tageszeitungen, aber dennoch, Lügen gibts und gabs von beiden Seiten. Bitte aber nicht im Glashaus sitzen und mit Steinen werfen.",1
" Ihr letzter Satz verrät, dass Sie von der Sache wirklich wenig Ahnung haben. Das Mittelalter kennen Sie auch nicht.",1
 Wann hat Guns'n'Roses ein Walross als Leadsänger engagiert?,1
tolle wahl mit tollen kandidaten wird das da kommt mir nur in den sinn:  viele pfosten für einen posten,1
" Sie kennen den konkreten Volkswillen nicht. Bin auch für Neuwahlen, aber lassen Sie diese arroganten Aussagen..",1
" Als jemand, der nicht braun rumgrölt, steht man offensichtlich fix auf der Moderationsliste und kann nur mit Stunden  Verzögerung mit Freischaltung rechnen. Ein schönes Publikum hast dir da heran gezüchtet, Standard.",1
" a ) Wer redet von ""Heilsbringern""? 
b) Sie vergleichen die US Präsidentschaft allen Ernstes mit dem Amt des österreichischen Bundespräsidenten?

Kritik ist ja durchaus erlaubt und in einer funktionierenden Demokratie auch wünschenswert, manche Handlungen VdBs kann man durchaus auch hinterfragen. Die Formulierung und das Timing  bringt aber sogar ein trotziger Schülerverein schwer zusammen. VdB Neoliberal? Profssiorales Image? Wer besser für die JG dann? Griss? Khol? Hundsdorfer? Und wenn sie, wie am Ende des Artikels angedeutet, lieber keinen hätten, dann ist's auch kurios, dass sie das erst ein paar Monate vor den Wahlen kundgeben.
Wieder einmal ein Beweis des Selbstzerfleischungs- und Ewigjammerinstinkts der Grünen .",1
 Schwachsinn!,1
" Mei sie Armer, war knapp vor dem Abkratzen ...",1
" Nein, natürlich gibt es nicht eine einzig richtige Lebensweise.

ABER wenn man in einem fremden Land aufgenommen wird, muss man nicht meinen dessen Bevölkerung von der eigenen Lebensweise und den eigenen Werten überzeugen zu müssen. 
Genau das passiert doch gerade.

Auf Afrika geh ich nicht näher ein. Da müsste man zu weit ausholen. Ich hoffe nur die Millionen, welche an der Küste warten bleiben uns erspart, so hart es klingt.

Und klar beruht unser Wohlstand auf der Armut der anderen, das hat jedoch jeder selbst in der Hand. Solange man in einen Kik oder Primarkt rennt wird sich das auch nicht ändern.
Ein wenig Eigenverantwortung und Bewusstsein sollte dann schon sein.",1
" Da war aber sehr viel Arglosigkeit bei diesem Mädchen dabei...
Hoffentlich ist dieser Vorfall eine WARNUNG für alle Mädchen im Lande!",1
"lieber Zensi... der arme Liftchef hat eine ganz normale Frage gestellt, die Antworten werden aber von euch nicht freigeschalten. Es hagelt aber rote Stricherln. So steht der Fragende als Dummer da, nur weil ihr eine ehrliche Diskussion durch euer Eingreifen verhindert.",1
" Lächerlich.

Außer mit dem Flugzeug KANN man nach Ö nur über sichere Staaten einreisen.

Das wissen Sie genauso gut wie ich.",1
"""generell erwarten sich immer noch Frauen, dass der Mann das Geld nach Hause bringt."" Generell? welche Frauen von Gestern kennen Sie? Außerde muss man sich als Mann an oslchen unfug nicht halten. Macht man das trotzdem, ist man selber dafür verantwortlich.

""Das mag man moegen oder nicht, ist aber Realitaet in unserer Gesellschaft. "" zum glück kenne ich keine Frau, ie sagt, dass der Mann das geld alleine verdienen soll. Die meisten Frauen wollen ihr eigenes Geld verdienen und sich nicht von nem Typen aushalten lassen.

""Geld (und auch Macht und Selbstbewusstsein) macht einen Mann attraktiv, ob sie's glauben oder nicht."" Ja klar... darum müssen Männer Dresscodes einhalten und dürfen nicht aus dem Rahmen fallen, weil es der Karriere sonst schadet, sooo mächtig sind die..lol",1
"Richtig ist ... die Größten Schweine sitzen am nächsten zum Futtertrog !

not the fittest... not the quickest ...THE BIGGEST  survived ????",1
 geh tuans Ihr Bier trinken und lossns uns a bisserl in ruh mit dem getrolle.,1
" Wer die Postings hier liest, weiß, dass wir auch wieder kurz vor 1938 stehen.",1
" Wer die Postings hier liest, weiß, dass wir auch wieder kurz vor 1938 stehen.",1
 distanzieren sie sich am besten von sich selbst.,1
"Die EU wird jetzt ausgepresst. Denn nicht nur die Türkei will Geld sehen, sondern auch einige Afrikanische Staaten um die Leute ""zurückzuhalten"". Erste Gespräche waren ja schon im November in Athen.
Man hat erkannt, wie harmlos der Westen unter der Regie dieser deutschen Komödiantin ist.",1
" Ist ja vollkommen undenkbar, dass der Rotzbua auch weniger Zeit in die Prüfungsvorbereitung investiert.",1
" Man bedenke, dieser Prolo ist 3. Nationalratspräsident.",1
" ja da haben sie recht, eine solche die jeden Bezug zur Realität verloren hat.",1
"Die ÖVP ist eine Judaspartei So unaufrichtig san netamoi die linken................guat die ÖVP is eh scho links mitte-oba nu net links aussen............ui-blinker setzen und links überholen-gemma-glei haum mas gschofft-da django applaudiert....und daun no da LEITL-ein kommunistischer KÖNNER,ähnlich wie da Django!!!!!!!!

Oba wenn er daham is da Django,jo daun san die Sanktionen wieder aktuell.Hot da doch füi freind in Brüssl ar nu...........",1
 Das wird doch wohl bitte seine entscheidung sein und nicht die von dahergelaufenen bevormundern wie dir.,1
"Kommentar zu Schüllers Kommentar.. bla bla bla...

gutes, witziges Posting..

bla bla bla... :)",1
" Ich glaube nicht, dass du mein Posting verstanden hast. 

Ich suche händeringend eine Innenstadtwohnung mit 150qm. Ist kaum zu finden, jammerjammer. (Bezahlen möchte ich 200.000).",1
"übermässiges Lüften sollte dort stehen Damit es alle Kapieren worum es eigentlich geht.

Übrigens lüfte ich im Sommer nie, da eh immer was offen ist (ausser wenn es regnet)

OIDA",1
"eines der hormonrinder ist auf dem bild zu sehen, oder?",1
" Vielleicht von ihrem, meines können sie gerne haben. Ach ja, sie sind nicht das Volk!",1
" Leider glaube ich inzwischen, dass die wirklich keine Ahnung haben.
Ich mein, so blöd stellen... Dann sinds aber echt gut.",1
" Wenn in Schweden 10 Mal mehr Frauen vergewaltigt werden als in allen anderen europaeischen Laendern, und die Taeter zu 90% dem arabisch-islamischen Kulturkreis entstammen, bin ich dann ein Hetzer, wenn ich mir erlaube, diese Tatsache vorzubringen? 

Diese Zahlen, die in Schweden immer unter den Tisch gekehrt wurden, kommen jetzt nach Koeln alle ans Tageslicht und ich finde sie erschuetternd!

So kann das doch nicht weiter gehen!",1
" ... lol...
mir scheint User 'alles mit scharf' ist auf einem Auge blind. 

da schiebt User 'realität_welcome' ein polemisches Troll Posting (wie man es sonst von der FPÖ kennt) aber der angefeindete Polemiker ist am Ende User 'Alpha Phoenicis' wegen seines kurzen Replys...

Let´s not forget: Don´t feed the troll!",1
" ""der Rest will 0 Flüchtlinge oder Obergrenzen .!"" - selbstverständlich gelogen, wie gewohnt bei den primitiven.",1
wo steht da oben ein wort von wirten ? sinnerfassendes lesen wäre gefragt ! ,1
"Ja, da kann man sich als KünstlerIn natürlich besonders edel und gut fühlen,... ...wenn man solch einen wohlklingenden, großherzigen, menschlichen und durchwegs gut gemeinten Text unterstützt. Das die darin enthaltenen Forderungen angesichts des bereits mehrfach dargelegten Unvermögens und Unwillens der EU und der meisten ihrer Mitgliedsstaaten an der Realität komplett vorbeigeht, ist nebensächlich. Wichtig ist, seinen (prominenten) Namen hier drunter zu setzen.

Genau so sinnvoll ist es, jetzt endlich und sofort einmal Frieden für die ganze Welt einzufordern.",1
"So, so einer der fleißigen gewerkschaftlichen Symphatieträger der sogar in der Pause arbeitet .. ",1
" Es bleibt zu hoffen, das keine westliche Großmacht versucht Nordkorea die Demokratie zu bringen.
Ansonsten befürchte ich, das die ""next Gen"" Halsabschneider in 10 - 15 Jahren aus Koreanern mit Migrationshintergrund bestehen werden ...",1
" Den Hellenen ist das doch nur recht! Können sie sich schön abputzen und unsere Knete kassieren, obwohl sie niemanden versorgen. Das sind echt durchtriebene Typen.",1
 Todesstrafe für Berufsneandertaler!,1
"Unsinn Ähnlichkeiten gibt es immer und zu allem. Damals hatte man die heutigen Erfahrungen nicht. Den Pöbel gibt es klarerweise immer noch. Aber auch viel mehr Wissende und Vernünftige. Natürlich nicht am Balkan, aber im Westen.  Und dieser bestimmt die Geschehnisse im Rest der Welt, zum Glück.",1
"Unsinn Ähnlichkeiten gibt es immer und zu allem. Damals hatte man die heutigen Erfahrungen nicht. Den Pöbel gibt es klarerweise immer noch. Aber auch viel mehr Wissende und Vernünftige. Natürlich nicht am Balkan, aber im Westen.  Und dieser bestimmt die Geschehnisse im Rest der Welt, zum Glück.",1
" Vielleicht hätten Sie sich auch mal über die Traumata der Überlebenden der Shoa und ihrer Familien informiert, statt hier mal Frankl einzuwerfen, um sich den Anschein der Bildung und Intellektualität zu geben?",1
" Ich hatte während meiner Schulzeit vor zig-Jahren einige muslimische Mitschüler, diese unterschieden sich in nichts von uns. Sie waren angezogen wie wir, sprachen perfekt Deutsch, waren sehr gute Schüler, wir  haben uns alle sehr gut mit ihnen vertragen, es gab nie ein Problem! Und das sage ich nicht nur aus heutiger Sicht. Die ""neuen"" Muslime haben das alles nicht mehr nötig: sie lernen weder Deutsch noch sonst was in der Schule, stören den Unterricht, behandeln LehrerINNEN respektlos, Lehrer genauso, verhalten sich gegenüber Österreichern oft frech (aus mangelndem Selbstbewusstsein) usw. Also von einem unbegründetem Rassismus kann wohl keine Rede sein. Wen wundert das?",1
" Offenbar nicht, denn sonst bräuchte man den Empörungsartikel nicht.",1
" Dass er auf Grund seines schlechten Benehmens die Aufmerksamkeit unserer Gesellschaft erhält, macht ihn aber noch nicht zum Schachgroßmeister. Das ist Selbsterhaltungstrieb auf Kosten anderer. Wie wärs mir: Moralisch schwachsinnig?",1
" lol, man  sieht und hört, wie der Soldat die Waffe repetiert (Min. 1:45) , er anlegt   , und ein Schuss bricht.

Sie sind wohl auch so ein Verwirrter wie unser kleinen NeoNazis, die da behaupten, es hätte keine KZs gegeben.",1
" Na wegen Leuten wie ihnen, die die Palästinenser in ihrem Sinnlosen Kampf bestärken, anstatt sie endlich zur Ruhe kommen zu lassen und einen Staat neben Israel haben zu lassen, der nicht von einem Antisemiten wie ihnen von aussen ferngesteuert wird, und sie wie eine willenlose Drohne gegen die Wand geschmissen werden um ihrem Israel Hass gerecht zu werden.",1
" So was macht ein Rechtsstaat nicht,  aber das ist auch im Israel nie der Fall gewesen wen es um die Araber geht. 
Auf der anderen Seite wie soll ein Staat mit solchen irren umgehen,  auch der Soldat dreht irgendwann durch.",1
"""... Verherrlichung dieses Mörders..."" Und das ausgerechnet von Ihnen - das hat schon was...!

Da bräuchten Sie gar nicht in die Ferne schweifen,
ein Blick in die eigene Postinghistory würde da schon reichen...",1
"sind sie Arzt, um solch Ferndiagnose zu treffen?

Oder ist es doch nur eine Beleidigung und Diffamierung von Menschen die durch Israel unterdrückt werden

Wenn es das zweite ist, dann bitte ich den Zensor seine Arbeit zu verrichten.",1
" Der unterschied ist dass bei ihren gesinnungsgenossen moerder maertyrer genannt werden und die gesamte arabische welt bei der judenhetze applaudiert
Gruesse aus bruessel.",1
" Sagt einer, der für die Rechtfertigung von Terrorismus im Standard-Forum Grün gibt....",1
 Aha...jetzt schließen Sie von einem Soldaten auf die ganze IDF...aber von Israelbashern ist man so etwas natürlich gewohnt...,1
Deine unterstützung Für  die terroristen reicht auch,1
"Jegels, warum lügen Sie? Welche Verherrlichung? Die Vorgaänge wurden in YNET beschrieben, der Soldat wurde verhaftet. In Palästina wäre sojemand schon längst als ""Held""gefeiert.",1
" schau deine eigenen posten an, du ""demokrat"".",1
" jegels, ist es deine frau ? 
https://www.youtube.com/watch?v=-PYla3mBLcw",1
"Auf Marko Arnautovic.... .....trifft das aber eben zu, dass er mit der Aufgabe Vater zu sein gewachsen/erwachsen geworden ist. Und Markos Partnerin ist nicht alleinerziehend sondern hat 2 Kinder mit ihm, also sie gehört nicht zu den vielen alleinerziehenden Müttern :)

Kann es sein, dass es in etwa so in ihrem Leben gelaufen ist - ihr Posting hat nämlich den Anschein als wären sie etwas verbittert/sauer/eifersüchtig. Sind sie getrennt von ihrer Partnerin, ist sie alleinerziehend? Oder gehören sie einfach zu dieser Sorte Mensch die immer einen guten besserwissenden Trick und Ratschlag auf Lager haben, vorallem wenns um Kinder geht, obwohl sie selber keine Kinder haben!?",1
"Das stimmt schon, aber es ist ein Stellvertreterkrieg zw. den USA und Russland, zw. der Türkei (und den Turkmenen) und Israel und Ägypten (das die Türkei beleidigt hat, indem es Israel quasi-anerkennt und Muslimbrüder zum Tode verurteilt hat), zw. zw. der Türkei und den KurdInnen im Norden Syriens, des Iraks sowie der Südostürkei, zw. den radikal-islamistischen Milizen der Hisbollah (aus dem Iran und dem Libanon) und den noch wesentlich radikaler-islamistischen Milizen die von Saudiarabien und der Türkei gefördert wurden (Al Nusra, teilweise der IS, teilweise Al Qaida, etc.), zw. einigen (nunmehr sehr wenigen) demokratischen Kräften aus dem ehm. Umfeld der FSA und dem syrischen Regime. 

Jeder hat seine eigenen Interessen und alle haben Blut an den Händen, wenn auch längst nicht alle gleich Schuld haben und verantwortlich sind. Jetzt nun hier nur zu schreiben, dass das alles auf die Kappe der USA ginge, es keinen Bürgerkrieg gebe und alles eine Verschwörung wäre, ist selten dumm.",1
" Irgendwo habe ich gelesen, dass das Model ihn auch frisiert. Vor ein paar hundert Jahren hat man solche Frauen verbrannt.",1
" Irgendwo habe ich gelesen, dass das Model ihn auch frisiert. Vor ein paar hundert Jahren hat man solche Frauen verbrannt.",1
" als der liebe Gott Hirn verteilt hat, wo waren sie?",1
" hahahaha der war gut: das Trinkgeld bei DO & CO. wurde vom Restaurantleiter eingesammelt (!) und an seine Betthaserl verteilt ....

Was nun???????",1
 *gääähhhhn*,1
"sorry, aber Erdogan gehört zu deiner clique, nicht vergessen :)",1
"... Fortsetzung... Leider verhält sich der Großteil der Opposition kontraproduktiv. Ein Teil verhält sich leider tatsächlich wie Nazis, der andere Teil versucht, mit markigen Sprüchen Kleingeld zu machen. Beides führt zu nichts, außer dass es Menschen verunsichert oder gar aufhetzt.",1
 haben sie kognitive oder geographische schwierigkeiten? wofür ist syrien jetzt ncoh alles verantwortlich?,1
" Mit dem Einverständnis des Eigentümers dürfens alles machen.

Aber dazu muss man den schon den Unterschied zwischen meines und deines kennen!!",1
" Es geht um SEXISTISCHE Werbung. Tampons werden wohl weiterhin mit Frauen beworben werden, und auch die so liebgewonnenen photogeshoppten Palmers Plakate wird´s wohl weiterhin geben. Macht euch nicht ins Höschen.",1
"Und sie negieren, dass Sie Unsinn reden. Es gibt natürlich keine Haftungserklärung mit der Unterschrift der Landtagsabgeordneten.

Aber es gibt eine mit Haiders Namen. Der war als Finanzlandesrat nämlich der einzige Berechtigte, solche Haftungen einzugehen.",1
"wenn Sie meinen. da Sie ja auf alles eine Antwort haben, sollten Sie sich vielleicht bei Frau Vassilakou bewerben. Fragt sich nur ob´s hilft...",1
"K(r)ampfp(r)oster! Lehrjahre in Fuschl? Bei einem ""Öser""?",1
Wer sagt den Flüchlingen endlich das die Grenze zu einem suveränen Staat zu respektieren ist und nur der entscheidet wer rein kommt? ,1
" Wir bringen Meinung als Artikel.

Ihr Qualitäts-Standard",1
" warum wird von den medien pauschal von ""flüchtlingen"" gesprochen? 
anerkannter flüchtling ist, wer asylgründe gemäß GFK geltend machen kann und in folge dessen einen positiven asylbescheid erhält.",1
" Eine andere Überschrift wäre vielleicht angebracht. 

""Gewaltbereite aus dem nahen und fernen Osten attackieren die Polizei""",1
" Eine andere Überschrift wäre vielleicht angebracht. 

""Gewaltbereite aus dem nahen und fernen Osten attackieren die Polizei""",1
" So eine Frechheit aber auch.

Erst Stacheldraht an der Grenze verlegen und dann nicht reinlassen.
Begrüssungsschnaps hats sicher auch keinen gegeben.

Die Mazedonier sind echt gemein. Nur weil man mal kurz illegal in ihr Land will und auf ihre Gesetze sche***.",1
" na dass die ""Flüchtlinge"" ihre versprochenen Häuser, Autos und den >100k Job bekommen. Nur noch der Zaun hält sie davon ab.",1
" na dass die ""Flüchtlinge"" ihre versprochenen Häuser, Autos und den >100k Job bekommen. Nur noch der Zaun hält sie davon ab.",1
 Laufen die NGOs schon Sturm weil das Geld nicht über die Grenze darf?,1
"muss ich erst durch meinen Anti-Schlagseiten-Babelfisch übersetzen lassen ... Momentchen ... ""Aggressive Kriminelle attackieren und beschädigen zum wiederholten Mal staatliche Grenzschutzmaßnahmen. Grenzwache stellen sich der latenten Gewalt entgegen und schlagen Angreifer neuerlich zurück.""

ja, so macht das schon mehr Sinn",1
"Da werden die ""Schutzsuchenden"" wohl wieder Steine geworfen haben. Einfach so wurde das Tränengas dort noch nie eingesetzt.",1
